zona,data,faixa_horaria,tipo_ocorrencia,clima,evento_especial,denuncias_app_ultimas_24h,anomalias_cameras_ultimas_24h,risco_ocorrencia,viaturas_recomendadas,dia_da_semana,final_de_semana,mes,semana_do_mes,feriado,media_3dias,media_7dias,media_7dias_anterior,crescimento_percentual,diaria_avg,mensal_avg,media_movel_7dias,media_risco_por_zona_ocorrencia,media_risco_por_zona,media_risco_por_ocorrencia
Park Way,2025-07-08,18-23h,Vandalismo,Céu limpo,Sim,22,3,61,2,1,0,7,2,0,36.333333333333336,41.857142857142854,40.142857142857146,4.270462527070313,29.666666666666668,29.666666666666668,41.857142857142854,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-08,12-18h,Vandalismo,Céu limpo,Sim,14,11,3,0,1,0,7,2,0,29.666666666666668,31.142857142857142,41.857142857142854,-25.597269013034524,29.666666666666668,29.666666666666668,31.142857142857142,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-09,18-23h,Vandalismo,Nublado,Não,30,3,22,0,2,0,7,2,0,28.666666666666668,34.142857142857146,31.142857142857142,9.633027213618403,22.0,22.0,34.142857142857146,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-13,00-06h,Vandalismo,Céu limpo,Sim,24,15,7,0,6,1,7,2,0,10.666666666666666,33.714285714285715,34.142857142857146,-1.2552300887589574,27.666666666666668,27.666666666666668,33.714285714285715,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-13,12-18h,Vandalismo,Nublado,Não,28,13,65,2,6,1,7,2,0,31.333333333333332,29.428571428571427,33.714285714285715,-12.711864029732855,27.666666666666668,27.666666666666668,29.428571428571427,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-13,18-23h,Vandalismo,Chuva,Não,29,14,11,0,6,1,7,2,0,27.666666666666668,27.714285714285715,29.428571428571427,-5.825242520501459,27.666666666666668,27.666666666666668,27.714285714285715,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-14,12-18h,Vandalismo,Céu limpo,Sim,18,15,14,0,0,0,7,2,0,30.0,26.142857142857142,27.714285714285715,-5.670102888192169,17.0,17.0,26.142857142857142,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-14,18-23h,Vandalismo,Chuva,Não,8,1,26,0,0,0,7,2,0,17.0,21.142857142857142,26.142857142857142,-19.125682328525812,17.0,17.0,21.142857142857142,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-14,06-12h,Vandalismo,Nublado,Sim,5,14,11,0,0,0,7,2,0,17.0,22.285714285714285,21.142857142857142,5.4054051497443485,17.0,17.0,22.285714285714285,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-15,00-06h,Vandalismo,Nublado,Não,29,15,26,1,1,0,7,3,0,21.0,22.857142857142858,22.285714285714285,2.564102449046692,32.5,32.5,22.857142857142858,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-15,06-12h,Vandalismo,Nublado,Sim,25,8,39,1,1,0,7,3,0,25.333333333333332,27.428571428571427,22.857142857142858,19.999999125000027,32.5,32.5,27.428571428571427,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-17,00-06h,Vandalismo,Céu limpo,Não,27,4,47,1,3,0,7,3,0,37.333333333333336,24.857142857142858,27.428571428571427,-9.37499965820313,49.75,49.75,24.857142857142858,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-17,18-23h,Vandalismo,Nublado,Não,1,2,39,1,3,0,7,3,0,41.666666666666664,28.857142857142858,24.857142857142858,16.09195337561107,49.75,49.75,28.857142857142858,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-17,18-23h,Vandalismo,Nublado,Sim,27,13,94,3,3,0,7,3,0,60.0,40.285714285714285,28.857142857142858,39.60395902362517,49.75,49.75,40.285714285714285,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-17,00-06h,Vandalismo,Chuva,Sim,16,11,19,0,3,0,7,3,0,50.666666666666664,39.285714285714285,40.285714285714285,-2.482269441929482,49.75,49.75,39.285714285714285,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-19,00-06h,Vandalismo,Céu limpo,Não,23,12,34,1,5,1,7,3,0,49.0,42.57142857142857,39.285714285714285,8.363636150743806,54.333333333333336,54.333333333333336,42.57142857142857,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-19,00-06h,Vandalismo,Céu limpo,Não,18,13,69,2,5,1,7,3,0,40.666666666666664,48.714285714285715,42.57142857142857,14.429529862393602,54.333333333333336,54.333333333333336,48.714285714285715,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-19,18-23h,Vandalismo,Nublado,Não,9,7,60,1,5,1,7,3,0,54.333333333333336,51.714285714285715,48.714285714285715,6.158357644843098,54.333333333333336,54.333333333333336,51.714285714285715,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-20,00-06h,Vandalismo,Chuva,Sim,4,1,94,2,6,1,7,3,0,74.33333333333333,58.42857142857143,51.714285714285715,12.983425163303936,85.5,85.5,58.42857142857143,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-20,18-23h,Vandalismo,Céu limpo,Sim,13,4,71,2,6,1,7,3,0,75.0,63.0,58.42857142857143,7.823960746289177,85.5,85.5,63.0,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-20,06-12h,Vandalismo,Céu limpo,Não,6,4,97,3,6,1,7,3,0,87.33333333333333,63.42857142857143,63.0,0.6802720980455709,85.5,85.5,63.42857142857143,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-20,12-18h,Vandalismo,Nublado,Sim,17,5,80,2,6,1,7,3,0,82.66666666666667,72.14285714285714,63.42857142857143,13.738738522136995,85.5,85.5,72.14285714285714,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-21,18-23h,Vandalismo,Céu limpo,Não,9,2,41,1,0,0,7,3,0,72.66666666666667,73.14285714285714,72.14285714285714,1.386138594647584,31.0,31.0,73.14285714285714,43.77272727272727,49.25,49.63905325443787
Park Way,2025-07-21,18-23h,Vandalismo,Céu limpo,Sim,9,9,21,0,0,0,7,3,0,47.333333333333336,66.28571428571429,73.14285714285714,-9.37499987182616,31.0,31.0,66.28571428571429,43.77272727272727,49.25,49.63905325443787
Planaltina,2025-06-21,12-18h,Furto,Céu limpo,Não,7,15,81,2,5,1,6,3,0,87.0,87.0,93.0,-6.451612833853626,87.0,87.0,87.0,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-22,00-06h,Furto,Nublado,Sim,14,6,92,2,6,1,6,4,0,88.66666666666667,88.66666666666667,87.0,1.9157087902409005,92.0,92.0,88.66666666666667,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-24,06-12h,Furto,Céu limpo,Não,28,9,74,2,1,0,6,4,0,82.33333333333333,85.0,88.66666666666667,-4.135338299225514,50.333333333333336,50.333333333333336,85.0,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-24,06-12h,Furto,Chuva,Não,21,10,14,0,1,0,6,4,0,60.0,70.8,85.0,-16.70588215640139,50.333333333333336,50.333333333333336,70.8,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-24,00-06h,Furto,Chuva,Não,22,15,63,2,1,0,6,4,0,50.333333333333336,69.5,70.8,-1.836158166155954,50.333333333333336,50.333333333333336,69.5,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-25,00-06h,Furto,Nublado,Não,29,11,9,0,2,0,6,4,0,28.666666666666668,60.857142857142854,69.5,-12.435765494243872,9.0,9.0,60.857142857142854,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-27,18-23h,Furto,Nublado,Sim,24,14,71,2,4,0,6,4,0,47.666666666666664,57.714285714285715,60.857142857142854,-5.164319163966581,50.0,50.0,57.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-27,12-18h,Furto,Céu limpo,Não,29,9,1,0,4,0,6,4,0,27.0,46.285714285714285,57.714285714285715,-19.801979854916194,50.0,50.0,46.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-27,00-06h,Furto,Céu limpo,Sim,8,10,78,2,4,0,6,4,0,50.0,44.285714285714285,46.285714285714285,-4.320987560966318,50.0,50.0,44.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-29,06-12h,Furto,Céu limpo,Sim,9,5,10,0,6,1,6,5,0,29.666666666666668,35.142857142857146,44.285714285714285,-20.645160824141524,29.5,29.5,35.142857142857146,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-29,12-18h,Furto,Chuva,Sim,27,3,18,0,6,1,6,5,0,35.333333333333336,35.714285714285715,35.142857142857146,1.6260162138938419,29.5,29.5,35.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-29,00-06h,Furto,Céu limpo,Sim,9,4,30,1,6,1,6,5,0,19.333333333333332,31.0,35.714285714285715,-13.199999630400013,29.5,29.5,31.0,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-29,06-12h,Furto,Nublado,Não,16,8,60,2,6,1,6,5,0,36.0,38.285714285714285,31.0,23.502303389326613,29.5,29.5,38.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-30,12-18h,Furto,Chuva,Sim,17,12,27,1,0,0,6,5,0,39.0,32.0,38.285714285714285,-16.417910018935185,49.75,49.75,32.0,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-30,06-12h,Furto,Chuva,Sim,7,4,32,1,0,0,6,5,0,39.666666666666664,36.42857142857143,32.0,13.839285281808056,49.75,49.75,36.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-30,06-12h,Furto,Nublado,Não,25,3,73,2,0,0,6,5,0,44.0,35.714285714285715,36.42857142857143,-1.9607842599000427,49.75,49.75,35.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-30,00-06h,Furto,Céu limpo,Não,5,9,67,2,0,0,6,5,0,57.333333333333336,43.857142857142854,35.714285714285715,22.79999936160001,49.75,49.75,43.857142857142854,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-01,00-06h,Furto,Chuva,Sim,30,4,91,3,1,0,7,1,0,77.0,54.285714285714285,43.857142857142854,23.778501086483697,56.666666666666664,56.666666666666664,54.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-01,18-23h,Furto,Chuva,Sim,5,9,36,1,1,0,7,1,0,64.66666666666667,55.142857142857146,54.285714285714285,1.578947339335188,56.666666666666664,56.666666666666664,55.142857142857146,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-01,00-06h,Furto,Nublado,Não,28,5,43,1,1,0,7,1,0,56.666666666666664,52.714285714285715,55.142857142857146,-4.404144997852296,56.666666666666664,56.666666666666664,52.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-02,12-18h,Furto,Chuva,Sim,10,8,80,2,2,0,7,1,0,53.0,60.285714285714285,52.714285714285715,14.363143358964756,56.5,56.5,60.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-02,12-18h,Furto,Chuva,Sim,22,4,2,0,2,0,7,1,0,41.666666666666664,56.0,60.285714285714285,-7.109004621414614,56.5,56.5,56.0,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-02,00-06h,Furto,Céu limpo,Sim,0,5,39,1,2,0,7,1,0,40.333333333333336,51.142857142857146,56.0,-8.673469232871717,56.5,56.5,51.142857142857146,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-02,06-12h,Furto,Nublado,Sim,25,5,62,2,2,0,7,1,0,34.333333333333336,50.42857142857143,51.142857142857146,-1.3966480173839793,56.5,56.5,50.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-02,06-12h,Furto,Chuva,Não,17,4,57,1,2,0,7,1,0,52.666666666666664,45.57142857142857,50.42857142857143,-9.63172785432835,56.5,56.5,45.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-02,06-12h,Furto,Nublado,Sim,16,4,99,3,2,0,7,1,0,72.66666666666667,54.57142857142857,45.57142857142857,19.74921586757207,56.5,56.5,54.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-03,12-18h,Furto,Nublado,Sim,22,4,78,2,3,0,7,1,0,78.0,59.57142857142857,54.57142857142857,9.162303497025853,32.25,32.25,59.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-03,00-06h,Furto,Nublado,Sim,4,12,24,0,3,0,7,1,0,67.0,51.57142857142857,59.57142857142857,-13.42925636929306,32.25,32.25,51.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-03,06-12h,Furto,Céu limpo,Sim,18,0,23,0,3,0,7,1,0,41.666666666666664,54.57142857142857,51.57142857142857,5.817174402437062,32.25,32.25,54.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-03,00-06h,Furto,Nublado,Sim,26,13,4,0,3,0,7,1,0,17.0,49.57142857142857,54.57142857142857,-9.162303497025853,32.25,32.25,49.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-04,12-18h,Furto,Céu limpo,Não,2,6,19,0,4,0,7,1,0,15.333333333333334,43.42857142857143,49.57142857142857,-12.391930585753554,19.0,19.0,43.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-05,00-06h,Furto,Nublado,Sim,25,3,77,2,5,1,7,1,0,33.333333333333336,46.285714285714285,43.42857142857143,6.5789472169321295,31.6,31.6,46.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-05,06-12h,Furto,Nublado,Sim,18,15,2,0,5,1,7,1,0,32.666666666666664,32.42857142857143,46.285714285714285,-29.93827095812377,31.6,31.6,32.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-05,00-06h,Furto,Céu limpo,Sim,11,15,11,0,5,1,7,1,0,30.0,22.857142857142858,32.42857142857143,-29.515417592035586,31.6,31.6,22.857142857142858,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-05,00-06h,Furto,Chuva,Sim,16,15,50,1,5,1,7,1,0,21.0,26.571428571428573,22.857142857142858,16.249999289062533,31.6,31.6,26.571428571428573,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-05,18-23h,Furto,Nublado,Não,2,6,18,0,5,1,7,1,0,26.333333333333332,25.857142857142858,26.571428571428573,-2.688171941842995,31.6,31.6,25.857142857142858,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-07,12-18h,Furto,Nublado,Não,26,0,94,3,0,0,7,1,0,54.0,38.714285714285715,25.857142857142858,49.7237549830592,94.0,94.0,38.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-08,00-06h,Furto,Céu limpo,Sim,26,6,6,0,1,0,7,2,0,39.333333333333336,36.857142857142854,38.714285714285715,-4.79704784657073,37.666666666666664,37.666666666666664,36.857142857142854,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-08,12-18h,Furto,Chuva,Não,13,4,34,1,1,0,7,2,0,44.666666666666664,30.714285714285715,36.857142857142854,-16.66666621447029,37.666666666666664,37.666666666666664,30.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-08,00-06h,Furto,Nublado,Não,18,8,73,2,1,0,7,2,0,37.666666666666664,40.857142857142854,30.714285714285715,33.02325473877774,37.666666666666664,37.666666666666664,40.857142857142854,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-09,06-12h,Furto,Chuva,Não,28,5,71,2,2,0,7,2,0,59.333333333333336,49.42857142857143,40.857142857142854,20.979020465548466,71.0,71.0,49.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-10,00-06h,Furto,Céu limpo,Não,1,10,97,3,3,0,7,2,0,80.33333333333333,56.142857142857146,49.42857142857143,13.583814754084674,57.0,57.0,56.142857142857146,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-10,12-18h,Furto,Céu limpo,Sim,22,12,90,3,3,0,7,2,0,86.0,66.42857142857143,56.142857142857146,18.320610360701593,57.0,57.0,66.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-10,00-06h,Furto,Chuva,Sim,5,13,17,0,3,0,7,2,0,68.0,55.42857142857143,66.42857142857143,-16.55913953566887,57.0,57.0,55.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-10,06-12h,Furto,Nublado,Sim,10,13,24,0,3,0,7,2,0,43.666666666666664,58.0,55.42857142857143,4.639175174035496,57.0,57.0,58.0,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-11,06-12h,Furto,Nublado,Sim,10,9,73,2,4,0,7,2,0,38.0,63.57142857142857,58.0,9.6059111644301,52.5,52.5,63.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-11,06-12h,Furto,Chuva,Sim,20,9,32,1,4,0,7,2,0,43.0,57.714285714285715,63.57142857142857,-9.213483001136218,52.5,52.5,57.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-12,00-06h,Furto,Nublado,Sim,15,9,23,0,5,1,7,2,0,42.666666666666664,50.857142857142854,57.714285714285715,-11.881187912949722,49.6,49.6,50.857142857142854,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-12,06-12h,Furto,Chuva,Sim,29,8,22,1,5,1,7,2,0,25.666666666666668,40.142857142857146,50.857142857142854,-21.067415316090138,49.6,49.6,40.142857142857146,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-12,00-06h,Furto,Chuva,Sim,27,5,67,2,5,1,7,2,0,37.333333333333336,36.857142857142854,40.142857142857146,-8.18505317688481,49.6,49.6,36.857142857142854,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-12,18-23h,Furto,Chuva,Não,28,2,54,1,5,1,7,2,0,47.666666666666664,42.142857142857146,36.857142857142854,14.341084882218647,49.6,49.6,42.142857142857146,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-12,00-06h,Furto,Céu limpo,Sim,17,12,82,2,5,1,7,2,0,67.66666666666667,50.42857142857143,42.142857142857146,19.661016482619946,49.6,49.6,50.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-13,12-18h,Furto,Céu limpo,Sim,10,10,44,1,6,1,7,2,0,60.0,46.285714285714285,50.42857142857143,-8.215297287515359,52.333333333333336,52.333333333333336,46.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-13,00-06h,Furto,Céu limpo,Sim,10,7,30,1,6,1,7,2,0,52.0,46.0,46.285714285714285,-0.6172839372809005,52.333333333333336,52.333333333333336,46.0,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-13,00-06h,Furto,Céu limpo,Sim,7,2,83,2,6,1,7,2,0,52.333333333333336,54.57142857142857,46.0,18.633539967593848,52.333333333333336,52.333333333333336,54.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-14,06-12h,Furto,Chuva,Sim,27,10,50,1,0,0,7,2,0,54.333333333333336,58.57142857142857,54.57142857142857,7.329842797620683,43.5,43.5,58.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-14,00-06h,Furto,Chuva,Sim,8,9,37,1,0,0,7,2,0,56.666666666666664,54.285714285714285,58.57142857142857,-7.317073045806069,43.5,43.5,54.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-15,00-06h,Furto,Chuva,Não,6,2,16,0,1,0,7,3,0,34.333333333333336,48.857142857142854,54.285714285714285,-9.999999815789481,29.333333333333332,29.333333333333332,48.857142857142854,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-15,18-23h,Furto,Céu limpo,Não,5,14,55,1,1,0,7,3,0,36.0,45.0,48.857142857142854,-7.89473668051708,29.333333333333332,29.333333333333332,45.0,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-15,12-18h,Furto,Céu limpo,Sim,29,11,17,0,1,0,7,3,0,29.333333333333332,41.142857142857146,45.0,-8.571428380952378,29.333333333333332,29.333333333333332,41.142857142857146,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-17,00-06h,Furto,Nublado,Sim,21,12,49,1,3,0,7,3,0,40.333333333333336,43.857142857142854,41.142857142857146,6.597222061873061,29.25,29.25,43.857142857142854,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-17,06-12h,Furto,Chuva,Sim,17,9,2,0,3,0,7,3,0,22.666666666666668,32.285714285714285,43.857142857142854,-26.384364219249022,29.25,29.25,32.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-17,06-12h,Furto,Chuva,Sim,0,3,30,0,3,0,7,3,0,27.0,29.428571428571427,32.285714285714285,-8.849557248022567,29.25,29.25,29.428571428571427,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-17,06-12h,Furto,Céu limpo,Não,25,6,36,1,3,0,7,3,0,22.666666666666668,29.285714285714285,29.428571428571427,-0.4854368767084539,29.25,29.25,29.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-18,12-18h,Furto,Céu limpo,Não,14,7,89,2,4,0,7,3,0,51.666666666666664,39.714285714285715,29.285714285714285,35.60975488161813,63.0,63.0,39.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-18,12-18h,Furto,Nublado,Não,6,10,51,1,4,0,7,3,0,58.666666666666664,39.142857142857146,39.714285714285715,-1.4388488846332963,63.0,63.0,39.142857142857146,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-18,12-18h,Furto,Céu limpo,Não,15,15,42,1,4,0,7,3,0,60.666666666666664,42.714285714285715,39.142857142857146,9.124087358143749,63.0,63.0,42.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-18,18-23h,Furto,Nublado,Não,6,1,70,2,4,0,7,3,0,54.333333333333336,45.714285714285715,42.714285714285715,7.0234112068097705,63.0,63.0,45.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-19,18-23h,Furto,Céu limpo,Sim,2,0,98,2,5,1,7,3,0,70.0,59.42857142857143,45.714285714285715,29.999999343750016,61.5,61.5,59.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-19,12-18h,Furto,Céu limpo,Sim,19,8,25,1,5,1,7,3,0,64.33333333333333,58.714285714285715,59.42857142857143,-1.2019230566984118,61.5,61.5,58.714285714285715,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-20,18-23h,Furto,Chuva,Não,28,7,0,0,6,1,7,3,0,41.0,53.57142857142857,58.714285714285715,-8.759123938409088,41.666666666666664,41.666666666666664,53.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-20,00-06h,Furto,Céu limpo,Não,27,9,80,2,6,1,7,3,0,35.0,52.285714285714285,53.57142857142857,-2.3999999551999993,41.666666666666664,41.666666666666664,52.285714285714285,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-20,12-18h,Furto,Nublado,Sim,9,13,45,1,6,1,7,3,0,41.666666666666664,51.42857142857143,52.285714285714285,-1.639344230941498,41.666666666666664,41.666666666666664,51.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-21,18-23h,Furto,Céu limpo,Sim,0,3,22,0,0,0,7,3,0,49.0,48.57142857142857,51.42857142857143,-5.555555447530875,38.5,38.5,48.57142857142857,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-07-21,18-23h,Furto,Céu limpo,Não,24,12,55,2,0,0,7,3,0,40.666666666666664,46.42857142857143,48.57142857142857,-4.411764615051897,38.5,38.5,46.42857142857143,47.276315789473685,51.2983606557377,49.102742371572035
Planaltina,2025-06-21,18-23h,Roubo,Céu limpo,Sim,16,10,30,1,5,1,6,3,0,55.5,55.5,81.0,-31.481481092821223,55.5,55.5,55.5,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-22,06-12h,Roubo,Nublado,Sim,19,4,23,0,6,1,6,4,0,44.666666666666664,44.666666666666664,55.5,-19.519519167816476,35.0,35.0,44.666666666666664,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-22,00-06h,Roubo,Nublado,Sim,18,4,7,0,6,1,6,4,0,20.0,35.25,44.666666666666664,-21.082089080251734,35.0,35.0,35.25,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-22,00-06h,Roubo,Chuva,Sim,15,6,75,2,6,1,6,4,0,35.0,43.2,35.25,22.55319084955488,35.0,35.0,43.2,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-23,00-06h,Roubo,Nublado,Sim,18,1,29,1,0,0,6,4,0,37.0,40.833333333333336,43.2,-5.478394934913699,58.0,58.0,40.833333333333336,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-23,18-23h,Roubo,Chuva,Não,5,13,87,2,0,0,6,4,0,63.666666666666664,47.42857142857143,40.833333333333336,16.15160310299281,58.0,58.0,47.42857142857143,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-24,12-18h,Roubo,Nublado,Não,2,0,55,1,1,0,6,4,0,57.0,43.714285714285715,47.42857142857143,-7.8313251360865195,55.0,55.0,43.714285714285715,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-25,18-23h,Roubo,Nublado,Sim,17,3,84,2,2,0,6,4,0,75.33333333333333,51.42857142857143,43.714285714285715,17.647058419838537,72.0,72.0,51.42857142857143,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-25,06-12h,Roubo,Nublado,Não,4,9,60,1,2,0,6,4,0,66.33333333333333,56.714285714285715,51.42857142857143,10.2777775779321,72.0,72.0,56.714285714285715,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-27,00-06h,Roubo,Nublado,Sim,28,3,70,2,4,0,6,4,0,71.33333333333333,65.71428571428571,56.714285714285715,15.86901735243545,66.66666666666667,66.66666666666667,65.71428571428571,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-27,00-06h,Roubo,Chuva,Sim,23,1,88,2,4,0,6,4,0,72.66666666666667,67.57142857142857,65.71428571428571,2.8260869135160753,66.66666666666667,66.66666666666667,67.57142857142857,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-27,06-12h,Roubo,Chuva,Sim,6,9,42,1,4,0,6,4,0,66.66666666666667,69.42857142857143,67.57142857142857,2.7484143356471513,66.66666666666667,66.66666666666667,69.42857142857143,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-28,00-06h,Roubo,Nublado,Não,25,10,36,1,5,1,6,4,0,55.333333333333336,62.142857142857146,69.42857142857143,-10.49382700934817,53.5,53.5,62.142857142857146,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-28,18-23h,Roubo,Céu limpo,Não,12,3,71,2,5,1,6,4,0,49.666666666666664,64.42857142857143,62.142857142857146,3.678160860351433,53.5,53.5,64.42857142857143,58.82142857142857,51.2983606557377,50.94032324906755
Planaltina,2025-06-29,06-12h,Roubo,Chuva,Não,22,12,87,2,6,1,6,5,0,64.66666666666667,64.85714285714286,64.42857142857143,0.6651884597420892,87.0,87.0,64.85714285714286,58.82142857142857,51.2983606557377,50.94032324906755
